IES,DEPARTAMENTO,MUNICIPIO,CARACTER,ORIGEN,periodo,DESERTORES,MATRICULADOS,tasa
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2018-2,72.0,528.0,13.64
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2019-1,175.0,380.0,46.05
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2019-2,198.0,370.0,53.51
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2020-1,120.0,459.0,26.14
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2020-2,133.0,253.0,52.57
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2021-1,192.0,442.0,43.44
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2021-2,105.0,195.0,53.85
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2022-1,180.0,488.0,36.89
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2022-2,79.0,285.0,27.72
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2023-1,214.0,280.0,76.43
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2023-2,101.0,278.0,36.33
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2024-1,86.0,101.0,85.15
4832,bogota d c,bogota dc,Institución técnica profesional,No oficial,2024-2,76.0,211.0,36.02
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,1998-1,0.0,96.0,0.0
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,1998-2,0.0,141.0,0.0
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,1999-1,9.0,210.0,4.29
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,1999-2,9.0,262.0,3.44
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2000-1,17.0,314.0,5.41
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2000-2,24.0,329.0,7.29
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2001-1,31.0,284.0,10.92
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2001-2,34.0,257.0,13.23
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2002-1,31.0,234.0,13.25
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2002-2,77.0,282.0,27.3
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2003-1,38.0,303.0,12.54
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2003-2,66.0,297.0,22.22
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2004-1,54.0,324.0,16.67
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2004-2,53.0,264.0,20.08
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2005-1,68.0,214.0,31.78
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2005-2,76.0,148.0,51.35
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2006-1,60.0,142.0,42.25
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2006-2,32.0,98.0,32.65
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2007-1,44.0,126.0,34.92
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2007-2,43.0,163.0,26.38
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2008-1,40.0,137.0,29.2
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2008-2,86.0,104.0,82.69
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2009-1,90.0,133.0,67.67
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2009-2,57.0,177.0,32.2
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2010-1,3.0,315.0,0.95
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2010-2,52.0,271.0,19.19
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2011-1,71.0,285.0,24.91
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2011-2,41.0,276.0,14.86
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2012-1,43.0,346.0,12.43
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2012-2,10.0,350.0,2.86
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2013-1,23.0,390.0,5.9
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2013-2,29.0,414.0,7.0
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2014-1,31.0,452.0,6.86
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2014-2,34.0,447.0,7.61
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2015-1,31.0,514.0,6.03
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2015-2,49.0,507.0,9.66
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2016-1,55.0,484.0,11.36
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2016-2,41.0,540.0,7.59
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2017-1,23.0,565.0,4.07
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2017-2,41.0,595.0,6.89
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2018-1,37.0,551.0,6.72
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2018-2,46.0,517.0,8.9
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2019-1,54.0,497.0,10.87
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2019-2,30.0,461.0,6.51
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2020-1,37.0,476.0,7.77
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2020-2,32.0,462.0,6.93
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2021-1,45.0,638.0,7.05
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2021-2,21.0,693.0,3.03
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2022-1,56.0,766.0,7.31
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2022-2,47.0,801.0,5.87
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2023-1,59.0,820.0,7.2
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2023-2,68.0,781.0,8.71
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2024-1,76.0,676.0,11.24
4837,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2024-2,38.0,720.0,5.28
5802,bogota d c,bogota dc,Universidad,No oficial,1998-1,0.0,354.0,0.0
5802,bogota d c,bogota dc,Universidad,No oficial,1998-2,0.0,635.0,0.0
5802,bogota d c,bogota dc,Universidad,No oficial,1999-1,84.0,1055.0,7.96
5802,bogota d c,bogota dc,Universidad,No oficial,1999-2,136.0,1305.0,10.42
5802,bogota d c,bogota dc,Universidad,No oficial,2000-1,337.0,1304.0,25.84
5802,bogota d c,bogota dc,Universidad,No oficial,2000-2,0.0,2281.0,0.0
5802,bogota d c,bogota dc,Universidad,No oficial,2001-1,341.0,2623.0,13.0
5802,bogota d c,bogota dc,Universidad,No oficial,2001-2,472.0,2063.0,22.88
5802,bogota d c,bogota dc,Universidad,No oficial,2002-1,609.0,3136.0,19.42
5802,bogota d c,bogota dc,Universidad,No oficial,2002-2,344.0,3189.0,10.79
5802,bogota d c,bogota dc,Universidad,No oficial,2003-1,549.0,3883.0,14.14
5802,bogota d c,bogota dc,Universidad,No oficial,2003-2,487.0,4092.0,11.9
5802,bogota d c,bogota dc,Universidad,No oficial,2004-1,722.0,3006.0,24.02
5802,bogota d c,bogota dc,Universidad,No oficial,2004-2,1945.0,3422.0,56.84
5802,bogota d c,bogota dc,Universidad,No oficial,2005-1,482.0,4475.0,10.77
5802,bogota d c,bogota dc,Universidad,No oficial,2005-2,280.0,4094.0,6.84
5802,bogota d c,bogota dc,Universidad,No oficial,2006-1,1106.0,4599.0,24.05
5802,bogota d c,bogota dc,Universidad,No oficial,2006-2,862.0,3797.0,22.7
5802,bogota d c,bogota dc,Universidad,No oficial,2007-1,1103.0,5624.0,19.61
5802,bogota d c,bogota dc,Universidad,No oficial,2007-2,804.0,5999.0,13.4
5802,bogota d c,bogota dc,Universidad,No oficial,2008-1,1015.0,7166.0,14.16
5802,bogota d c,bogota dc,Universidad,No oficial,2008-2,1038.0,7214.0,14.39
5802,bogota d c,bogota dc,Universidad,No oficial,2009-1,1461.0,8779.0,16.64
5802,bogota d c,bogota dc,Universidad,No oficial,2009-2,1232.0,9015.0,13.67
5802,bogota d c,bogota dc,Universidad,No oficial,2010-1,1437.0,9684.0,14.84
5802,bogota d c,bogota dc,Universidad,No oficial,2010-2,1482.0,9784.0,15.15
5802,bogota d c,bogota dc,Universidad,No oficial,2011-1,1617.0,10401.0,15.55
5802,bogota d c,bogota dc,Universidad,No oficial,2011-2,1649.0,10617.0,15.53
5802,bogota d c,bogota dc,Universidad,No oficial,2012-1,1902.0,11161.0,17.04
5802,bogota d c,bogota dc,Universidad,No oficial,2012-2,1985.0,11259.0,17.63
5802,bogota d c,bogota dc,Universidad,No oficial,2013-1,1696.0,12252.0,13.84
5802,bogota d c,bogota dc,Universidad,No oficial,2013-2,1463.0,12723.0,11.5
5802,bogota d c,bogota dc,Universidad,No oficial,2014-1,1807.0,11729.0,15.41
5802,bogota d c,bogota dc,Universidad,No oficial,2014-2,2697.0,10055.0,26.82
5802,bogota d c,bogota dc,Universidad,No oficial,2015-1,1937.0,13766.0,14.07
5802,bogota d c,bogota dc,Universidad,No oficial,2015-2,1288.0,14342.0,8.98
5802,bogota d c,bogota dc,Universidad,No oficial,2016-1,1690.0,16151.0,10.46
5802,bogota d c,bogota dc,Universidad,No oficial,2016-2,1716.0,16652.0,10.31
5802,bogota d c,bogota dc,Universidad,No oficial,2017-1,2137.0,17665.0,12.1
5802,bogota d c,bogota dc,Universidad,No oficial,2017-2,2046.0,17138.0,11.94
5802,bogota d c,bogota dc,Universidad,No oficial,2018-1,2474.0,17741.0,13.95
5802,bogota d c,bogota dc,Universidad,No oficial,2018-2,2314.0,17146.0,13.5
5802,bogota d c,bogota dc,Universidad,No oficial,2019-1,2100.0,18080.0,11.62
5802,bogota d c,bogota dc,Universidad,No oficial,2019-2,1776.0,17781.0,9.99
5802,bogota d c,bogota dc,Universidad,No oficial,2020-1,2198.0,17548.0,12.53
5802,bogota d c,bogota dc,Universidad,No oficial,2020-2,2496.0,14347.0,17.4
5802,bogota d c,bogota dc,Universidad,No oficial,2021-1,2738.0,15900.0,17.22
5802,bogota d c,bogota dc,Universidad,No oficial,2021-2,1766.0,15185.0,11.63
5802,bogota d c,bogota dc,Universidad,No oficial,2022-1,1878.0,16917.0,11.1
5802,bogota d c,bogota dc,Universidad,No oficial,2022-2,1532.0,16495.0,9.29
5802,bogota d c,bogota dc,Universidad,No oficial,2023-1,2023.0,16598.0,12.19
5802,bogota d c,bogota dc,Universidad,No oficial,2023-2,1798.0,16106.0,11.16
5802,bogota d c,bogota dc,Universidad,No oficial,2024-1,1702.0,13153.0,12.94
5802,bogota d c,bogota dc,Universidad,No oficial,2024-2,2029.0,12151.0,16.7
9105,bolivar,cartagena de indias,Universidad,Oficial,1998-1,0.0,163.0,0.0
9105,bolivar,cartagena de indias,Universidad,Oficial,1998-2,0.0,150.0,0.0
9105,bolivar,cartagena de indias,Universidad,Oficial,1999-1,18.0,252.0,7.14
9105,bolivar,cartagena de indias,Universidad,Oficial,1999-2,26.0,247.0,10.53
9105,bolivar,cartagena de indias,Universidad,Oficial,2000-1,21.0,331.0,6.34
9105,bolivar,cartagena de indias,Universidad,Oficial,2000-2,40.0,307.0,13.03
9105,bolivar,cartagena de indias,Universidad,Oficial,2001-1,25.0,406.0,6.16
9105,bolivar,cartagena de indias,Universidad,Oficial,2001-2,12.0,398.0,3.02
9105,bolivar,cartagena de indias,Universidad,Oficial,2002-1,9.0,418.0,2.15
9105,bolivar,cartagena de indias,Universidad,Oficial,2002-2,7.0,390.0,1.79
9105,bolivar,cartagena de indias,Universidad,Oficial,2003-1,32.0,406.0,7.88
9105,bolivar,cartagena de indias,Universidad,Oficial,2003-2,35.0,389.0,9.0
9105,bolivar,cartagena de indias,Universidad,Oficial,2004-1,57.0,402.0,14.18
9105,bolivar,cartagena de indias,Universidad,Oficial,2004-2,66.0,389.0,16.97
9105,bolivar,cartagena de indias,Universidad,Oficial,2005-1,31.0,415.0,7.47
9105,bolivar,cartagena de indias,Universidad,Oficial,2005-2,23.0,396.0,5.81
9105,bolivar,cartagena de indias,Universidad,Oficial,2006-1,25.0,384.0,6.51
9105,bolivar,cartagena de indias,Universidad,Oficial,2006-2,33.0,357.0,9.24
9105,bolivar,cartagena de indias,Universidad,Oficial,2007-1,16.0,398.0,4.02
9105,bolivar,cartagena de indias,Universidad,Oficial,2007-2,26.0,345.0,7.54
9105,bolivar,cartagena de indias,Universidad,Oficial,2008-1,23.0,418.0,5.5
9105,bolivar,cartagena de indias,Universidad,Oficial,2008-2,39.0,439.0,8.88
9105,bolivar,cartagena de indias,Universidad,Oficial,2009-1,32.0,453.0,7.06
9105,bolivar,cartagena de indias,Universidad,Oficial,2009-2,12.0,494.0,2.43
9105,bolivar,cartagena de indias,Universidad,Oficial,2010-1,20.0,449.0,4.45
9105,bolivar,cartagena de indias,Universidad,Oficial,2010-2,25.0,437.0,5.72
9105,bolivar,cartagena de indias,Universidad,Oficial,2011-1,39.0,416.0,9.38
9105,bolivar,cartagena de indias,Universidad,Oficial,2011-2,34.0,403.0,8.44
9105,bolivar,cartagena de indias,Universidad,Oficial,2012-1,13.0,370.0,3.51
9105,bolivar,cartagena de indias,Universidad,Oficial,2012-2,9.0,330.0,2.73
9105,bolivar,cartagena de indias,Universidad,Oficial,2013-1,41.0,297.0,13.8
9105,bolivar,cartagena de indias,Universidad,Oficial,2013-2,24.0,298.0,8.05
9105,bolivar,cartagena de indias,Universidad,Oficial,2014-1,35.0,393.0,8.91
9105,bolivar,cartagena de indias,Universidad,Oficial,2014-2,10.0,394.0,2.54
9105,bolivar,cartagena de indias,Universidad,Oficial,2015-1,63.0,456.0,13.82
9105,bolivar,cartagena de indias,Universidad,Oficial,2015-2,35.0,503.0,6.96
9105,bolivar,cartagena de indias,Universidad,Oficial,2016-1,38.0,532.0,7.14
9105,bolivar,cartagena de indias,Universidad,Oficial,2016-2,92.0,540.0,17.04
9105,bolivar,cartagena de indias,Universidad,Oficial,2017-1,73.0,659.0,11.08
9105,bolivar,cartagena de indias,Universidad,Oficial,2017-2,41.0,685.0,5.99
9105,bolivar,cartagena de indias,Universidad,Oficial,2018-1,64.0,640.0,10.0
9105,bolivar,cartagena de indias,Universidad,Oficial,2018-2,40.0,622.0,6.43
9105,bolivar,cartagena de indias,Universidad,Oficial,2019-1,46.0,734.0,6.27
9105,bolivar,cartagena de indias,Universidad,Oficial,2019-2,15.0,796.0,1.88
9105,bolivar,cartagena de indias,Universidad,Oficial,2020-1,31.0,855.0,3.63
9105,bolivar,cartagena de indias,Universidad,Oficial,2020-2,26.0,954.0,2.73
9105,bolivar,cartagena de indias,Universidad,Oficial,2021-1,27.0,930.0,2.9
9105,bolivar,cartagena de indias,Universidad,Oficial,2021-2,38.0,943.0,4.03
9105,bolivar,cartagena de indias,Universidad,Oficial,2022-1,51.0,852.0,5.99
9105,bolivar,cartagena de indias,Universidad,Oficial,2022-2,191.0,838.0,22.79
9105,bolivar,cartagena de indias,Universidad,Oficial,2023-1,89.0,857.0,10.39
9105,bolivar,cartagena de indias,Universidad,Oficial,2023-2,73.0,729.0,10.01
9105,bolivar,cartagena de indias,Universidad,Oficial,2024-1,75.0,527.0,14.23
9105,bolivar,cartagena de indias,Universidad,Oficial,2024-2,63.0,483.0,13.04
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2010-1,0.0,8500.0,0.0
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2010-2,0.0,10538.0,0.0
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2011-1,133.0,75491.0,0.18
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2011-2,822.0,118485.0,0.69
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2012-1,1560.0,161588.0,0.97
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2012-2,5920.0,216440.0,2.74
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2013-1,12361.0,258022.0,4.79
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2013-2,7399.0,323690.0,2.29
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2014-1,34757.0,325168.0,10.69
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2014-2,26652.0,353035.0,7.55
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2015-1,35654.0,384951.0,9.26
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2015-2,20183.0,389435.0,5.18
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2016-1,60560.0,329405.0,18.38
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2016-2,69033.0,378144.0,18.26
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2017-1,28423.0,347417.0,8.18
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2017-2,64636.0,405416.0,15.94
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2018-1,30370.0,328250.0,9.25
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2018-2,76863.0,407008.0,18.88
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2019-1,647.0,312143.0,0.21
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2019-2,76660.0,371002.0,20.66
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2020-1,901.0,284205.0,0.32
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2020-2,79269.0,371556.0,21.33
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2021-1,12174.0,328637.0,3.7
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2021-2,69185.0,400656.0,17.27
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2022-1,2887.0,323111.0,0.89
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2022-2,85783.0,400257.0,21.43
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2023-1,282.0,291311.0,0.1
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2023-2,106381.0,377536.0,28.18
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2024-1,142.0,238870.0,0.06
9110,bogota d c,bogota dc,Institución tecnológica,Oficial,2024-2,82923.0,322168.0,25.74
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2008-1,0.0,127.0,0.0
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2008-2,0.0,135.0,0.0
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2009-1,15.0,245.0,6.12
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2009-2,26.0,330.0,7.88
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2010-1,42.0,367.0,11.44
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2010-2,76.0,455.0,16.7
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2011-1,74.0,601.0,12.31
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2011-2,61.0,659.0,9.26
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2012-1,129.0,622.0,20.74
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2012-2,104.0,650.0,16.0
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2013-1,53.0,603.0,8.79
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2013-2,77.0,678.0,11.36
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2014-1,54.0,841.0,6.42
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2014-2,85.0,905.0,9.39
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2015-1,120.0,1190.0,10.08
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2015-2,134.0,1397.0,9.59
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2016-1,125.0,1639.0,7.63
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2016-2,199.0,1671.0,11.91
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2017-1,178.0,1887.0,9.43
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2017-2,179.0,2029.0,8.82
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2018-1,238.0,2400.0,9.92
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2018-2,1.0,2849.0,0.04
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2019-1,16.0,2297.0,0.7
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2019-2,643.0,2636.0,24.39
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2020-1,192.0,2872.0,6.69
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2020-2,221.0,2883.0,7.67
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2021-1,237.0,3301.0,7.18
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2021-2,221.0,3193.0,6.92
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2022-1,281.0,3231.0,8.7
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2022-2,330.0,3077.0,10.72
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2023-1,280.0,3031.0,9.24
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2023-2,237.0,2843.0,8.34
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2024-1,250.0,2382.0,10.5
9116,choco,quibdo,Institución universitaria/Escuela Tecnológica,No oficial,2024-2,228.0,2225.0,10.25
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2007-1,0.0,19.0,0.0
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2007-2,0.0,18.0,0.0
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2008-1,9.0,54.0,16.67
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2008-2,8.0,70.0,11.43
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2009-1,5.0,87.0,5.75
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2009-2,10.0,100.0,10.0
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2010-1,5.0,63.0,7.94
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2010-2,6.0,76.0,7.89
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2011-1,10.0,59.0,16.95
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2011-2,12.0,71.0,16.9
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2012-1,4.0,82.0,4.88
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2012-2,11.0,73.0,15.07
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2013-1,14.0,71.0,19.72
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2013-2,8.0,62.0,12.9
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2014-1,7.0,50.0,14.0
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2014-2,8.0,46.0,17.39
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2015-1,5.0,40.0,12.5
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2015-2,7.0,34.0,20.59
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2016-1,4.0,39.0,10.26
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2016-2,3.0,33.0,9.09
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2017-1,5.0,40.0,12.5
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2017-2,3.0,42.0,7.14
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2018-1,5.0,38.0,13.16
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2018-2,10.0,31.0,32.26
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2019-1,7.0,22.0,31.82
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2019-2,8.0,18.0,44.44
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2020-1,9.0,21.0,42.86
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2020-2,3.0,11.0,27.27
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2021-1,4.0,19.0,21.05
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2021-2,1.0,20.0,5.0
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2022-1,8.0,14.0,57.14
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2022-2,2.0,13.0,15.38
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2023-1,0.0,7.0,0.0
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2023-2,2.0,11.0,18.18
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2024-1,3.0,9.0,33.33
9117,bogota d c,bogota dc,Institución técnica profesional,No oficial,2024-2,2.0,8.0,25.0
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2007-1,0.0,67.0,0.0
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2007-2,0.0,212.0,0.0
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2008-1,20.0,223.0,8.97
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2008-2,98.0,306.0,32.03
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2009-1,89.0,680.0,13.09
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2009-2,57.0,1061.0,5.37
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2010-1,190.0,1552.0,12.24
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2010-2,186.0,1854.0,10.03
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2011-1,193.0,2367.0,8.15
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2011-2,242.0,2537.0,9.54
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2012-1,268.0,3284.0,8.16
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2012-2,238.0,3952.0,6.02
9119,atlantico,barranquilla,Institución universitaria/Escuela Tecnológica,No oficial,2013-1,335.0,5268.0,6.36
