lag4,lag3,lag2,lag1,semestre,CARACTER,ORIGEN,DEPARTAMENTO,MUNICIPIO
3.48,4.82,3.04,4.38,2,Universidad,Oficial,boyaca,sogamoso
4.82,3.04,4.38,3.59,1,Universidad,Oficial,boyaca,sogamoso
3.04,4.38,3.59,3.96,2,Universidad,Oficial,boyaca,sogamoso
4.38,3.59,3.96,2.97,1,Universidad,Oficial,boyaca,sogamoso
3.59,3.96,2.97,2.54,2,Universidad,Oficial,boyaca,sogamoso
3.96,2.97,2.54,4.03,1,Universidad,Oficial,boyaca,sogamoso
2.97,2.54,4.03,2.04,2,Universidad,Oficial,boyaca,sogamoso
2.54,4.03,2.04,3.7,1,Universidad,Oficial,boyaca,sogamoso
4.03,2.04,3.7,3.29,2,Universidad,Oficial,boyaca,sogamoso
2.04,3.7,3.29,3.69,1,Universidad,Oficial,boyaca,sogamoso
0.0,0.0,10.58,10.0,1,Universidad,Oficial,boyaca,chiquinquira
0.0,10.58,10.0,57.52,2,Universidad,Oficial,boyaca,chiquinquira
10.58,10.0,57.52,18.26,1,Universidad,Oficial,boyaca,chiquinquira
10.0,57.52,18.26,2.3,2,Universidad,Oficial,boyaca,chiquinquira
57.52,18.26,2.3,10.77,1,Universidad,Oficial,boyaca,chiquinquira
18.26,2.3,10.77,58.99,2,Universidad,Oficial,boyaca,chiquinquira
2.3,10.77,58.99,7.59,1,Universidad,Oficial,boyaca,chiquinquira
10.77,58.99,7.59,9.23,2,Universidad,Oficial,boyaca,chiquinquira
58.99,7.59,9.23,3.58,1,Universidad,Oficial,boyaca,chiquinquira
7.59,9.23,3.58,4.35,2,Universidad,Oficial,boyaca,chiquinquira
9.23,3.58,4.35,5.95,1,Universidad,Oficial,boyaca,chiquinquira
3.58,4.35,5.95,4.9,2,Universidad,Oficial,boyaca,chiquinquira
4.35,5.95,4.9,3.56,1,Universidad,Oficial,boyaca,chiquinquira
5.95,4.9,3.56,7.1,2,Universidad,Oficial,boyaca,chiquinquira
4.9,3.56,7.1,3.72,1,Universidad,Oficial,boyaca,chiquinquira
3.56,7.1,3.72,6.44,2,Universidad,Oficial,boyaca,chiquinquira
7.1,3.72,6.44,6.32,1,Universidad,Oficial,boyaca,chiquinquira
3.72,6.44,6.32,8.01,2,Universidad,Oficial,boyaca,chiquinquira
6.44,6.32,8.01,6.47,1,Universidad,Oficial,boyaca,chiquinquira
6.32,8.01,6.47,8.06,2,Universidad,Oficial,boyaca,chiquinquira
8.01,6.47,8.06,7.5,1,Universidad,Oficial,boyaca,chiquinquira
6.47,8.06,7.5,6.21,2,Universidad,Oficial,boyaca,chiquinquira
8.06,7.5,6.21,7.44,1,Universidad,Oficial,boyaca,chiquinquira
7.5,6.21,7.44,5.38,2,Universidad,Oficial,boyaca,chiquinquira
6.21,7.44,5.38,5.2,1,Universidad,Oficial,boyaca,chiquinquira
7.44,5.38,5.2,5.83,2,Universidad,Oficial,boyaca,chiquinquira
5.38,5.2,5.83,8.89,1,Universidad,Oficial,boyaca,chiquinquira
5.2,5.83,8.89,4.65,2,Universidad,Oficial,boyaca,chiquinquira
5.83,8.89,4.65,5.43,1,Universidad,Oficial,boyaca,chiquinquira
8.89,4.65,5.43,4.09,2,Universidad,Oficial,boyaca,chiquinquira
4.65,5.43,4.09,5.33,1,Universidad,Oficial,boyaca,chiquinquira
5.43,4.09,5.33,7.29,2,Universidad,Oficial,boyaca,chiquinquira
4.09,5.33,7.29,5.76,1,Universidad,Oficial,boyaca,chiquinquira
5.33,7.29,5.76,4.16,2,Universidad,Oficial,boyaca,chiquinquira
7.29,5.76,4.16,5.16,1,Universidad,Oficial,boyaca,chiquinquira
5.76,4.16,5.16,8.56,2,Universidad,Oficial,boyaca,chiquinquira
4.16,5.16,8.56,6.27,1,Universidad,Oficial,boyaca,chiquinquira
5.16,8.56,6.27,6.75,2,Universidad,Oficial,boyaca,chiquinquira
8.56,6.27,6.75,5.45,1,Universidad,Oficial,boyaca,chiquinquira
6.27,6.75,5.45,4.8,2,Universidad,Oficial,boyaca,chiquinquira
6.75,5.45,4.8,8.02,1,Universidad,Oficial,boyaca,chiquinquira
5.45,4.8,8.02,4.51,2,Universidad,Oficial,boyaca,chiquinquira
4.8,8.02,4.51,5.85,1,Universidad,Oficial,boyaca,chiquinquira
8.02,4.51,5.85,1.76,2,Universidad,Oficial,boyaca,chiquinquira
4.51,5.85,1.76,7.52,1,Universidad,Oficial,boyaca,chiquinquira
5.85,1.76,7.52,21.03,2,Universidad,Oficial,boyaca,chiquinquira
1.76,7.52,21.03,9.03,1,Universidad,Oficial,boyaca,chiquinquira
0.0,0.0,0.0,0.0,1,Universidad,Oficial,caldas,manizales
0.0,0.0,0.0,0.0,2,Universidad,Oficial,caldas,manizales
0.0,0.0,0.0,0.0,1,Universidad,Oficial,caldas,manizales
0.0,0.0,0.0,0.0,2,Universidad,Oficial,caldas,manizales
0.0,0.0,0.0,0.0,1,Universidad,Oficial,caldas,manizales
0.0,0.0,0.0,6.99,2,Universidad,Oficial,caldas,manizales
0.0,0.0,6.99,12.1,1,Universidad,Oficial,caldas,manizales
0.0,6.99,12.1,9.72,2,Universidad,Oficial,caldas,manizales
6.99,12.1,9.72,15.45,1,Universidad,Oficial,caldas,manizales
12.1,9.72,15.45,13.35,2,Universidad,Oficial,caldas,manizales
9.72,15.45,13.35,23.95,1,Universidad,Oficial,caldas,manizales
15.45,13.35,23.95,19.55,2,Universidad,Oficial,caldas,manizales
13.35,23.95,19.55,18.21,1,Universidad,Oficial,caldas,manizales
23.95,19.55,18.21,14.42,2,Universidad,Oficial,caldas,manizales
19.55,18.21,14.42,11.28,1,Universidad,Oficial,caldas,manizales
18.21,14.42,11.28,8.82,2,Universidad,Oficial,caldas,manizales
14.42,11.28,8.82,11.43,1,Universidad,Oficial,caldas,manizales
11.28,8.82,11.43,6.84,2,Universidad,Oficial,caldas,manizales
8.82,11.43,6.84,8.2,1,Universidad,Oficial,caldas,manizales
11.43,6.84,8.2,7.32,2,Universidad,Oficial,caldas,manizales
6.84,8.2,7.32,8.2,1,Universidad,Oficial,caldas,manizales
8.2,7.32,8.2,6.18,2,Universidad,Oficial,caldas,manizales
7.32,8.2,6.18,6.14,1,Universidad,Oficial,caldas,manizales
8.2,6.18,6.14,5.91,2,Universidad,Oficial,caldas,manizales
6.18,6.14,5.91,7.06,1,Universidad,Oficial,caldas,manizales
6.14,5.91,7.06,6.38,2,Universidad,Oficial,caldas,manizales
5.91,7.06,6.38,5.05,1,Universidad,Oficial,caldas,manizales
7.06,6.38,5.05,4.33,2,Universidad,Oficial,caldas,manizales
6.38,5.05,4.33,7.28,1,Universidad,Oficial,caldas,manizales
5.05,4.33,7.28,5.5,2,Universidad,Oficial,caldas,manizales
4.33,7.28,5.5,4.61,1,Universidad,Oficial,caldas,manizales
7.28,5.5,4.61,5.89,2,Universidad,Oficial,caldas,manizales
5.5,4.61,5.89,5.38,1,Universidad,Oficial,caldas,manizales
4.61,5.89,5.38,8.57,2,Universidad,Oficial,caldas,manizales
5.89,5.38,8.57,6.86,1,Universidad,Oficial,caldas,manizales
5.38,8.57,6.86,5.56,2,Universidad,Oficial,caldas,manizales
8.57,6.86,5.56,6.68,1,Universidad,Oficial,caldas,manizales
6.86,5.56,6.68,5.25,2,Universidad,Oficial,caldas,manizales
5.56,6.68,5.25,7.59,1,Universidad,Oficial,caldas,manizales
6.68,5.25,7.59,5.65,2,Universidad,Oficial,caldas,manizales
5.25,7.59,5.65,42.81,1,Universidad,Oficial,caldas,manizales
7.59,5.65,42.81,11.58,2,Universidad,Oficial,caldas,manizales
5.65,42.81,11.58,3.77,1,Universidad,Oficial,caldas,manizales
42.81,11.58,3.77,11.66,2,Universidad,Oficial,caldas,manizales
11.58,3.77,11.66,10.93,1,Universidad,Oficial,caldas,manizales
0.0,0.0,14.54,3.16,1,Universidad,Oficial,cordoba,monteria
0.0,14.54,3.16,6.3,2,Universidad,Oficial,cordoba,monteria
14.54,3.16,6.3,8.2,1,Universidad,Oficial,cordoba,monteria
3.16,6.3,8.2,10.72,2,Universidad,Oficial,cordoba,monteria
6.3,8.2,10.72,11.41,1,Universidad,Oficial,cordoba,monteria
8.2,10.72,11.41,15.28,2,Universidad,Oficial,cordoba,monteria
10.72,11.41,15.28,25.06,1,Universidad,Oficial,cordoba,monteria
11.41,15.28,25.06,8.5,2,Universidad,Oficial,cordoba,monteria
15.28,25.06,8.5,8.53,1,Universidad,Oficial,cordoba,monteria
25.06,8.5,8.53,10.41,2,Universidad,Oficial,cordoba,monteria
8.5,8.53,10.41,22.44,1,Universidad,Oficial,cordoba,monteria
8.53,10.41,22.44,10.57,2,Universidad,Oficial,cordoba,monteria
10.41,22.44,10.57,14.99,1,Universidad,Oficial,cordoba,monteria
22.44,10.57,14.99,10.0,2,Universidad,Oficial,cordoba,monteria
10.57,14.99,10.0,9.55,1,Universidad,Oficial,cordoba,monteria
14.99,10.0,9.55,8.89,2,Universidad,Oficial,cordoba,monteria
10.0,9.55,8.89,7.57,1,Universidad,Oficial,cordoba,monteria
9.55,8.89,7.57,10.58,2,Universidad,Oficial,cordoba,monteria
8.89,7.57,10.58,9.47,1,Universidad,Oficial,cordoba,monteria
7.57,10.58,9.47,10.63,2,Universidad,Oficial,cordoba,monteria
10.58,9.47,10.63,8.32,1,Universidad,Oficial,cordoba,monteria
9.47,10.63,8.32,8.38,2,Universidad,Oficial,cordoba,monteria
10.63,8.32,8.38,7.67,1,Universidad,Oficial,cordoba,monteria
8.32,8.38,7.67,9.13,2,Universidad,Oficial,cordoba,monteria
8.38,7.67,9.13,8.03,1,Universidad,Oficial,cordoba,monteria
7.67,9.13,8.03,7.78,2,Universidad,Oficial,cordoba,monteria
9.13,8.03,7.78,8.87,1,Universidad,Oficial,cordoba,monteria
8.03,7.78,8.87,7.03,2,Universidad,Oficial,cordoba,monteria
7.78,8.87,7.03,4.7,1,Universidad,Oficial,cordoba,monteria
8.87,7.03,4.7,4.49,2,Universidad,Oficial,cordoba,monteria
7.03,4.7,4.49,7.28,1,Universidad,Oficial,cordoba,monteria
4.7,4.49,7.28,6.62,2,Universidad,Oficial,cordoba,monteria
4.49,7.28,6.62,6.09,1,Universidad,Oficial,cordoba,monteria
7.28,6.62,6.09,7.39,2,Universidad,Oficial,cordoba,monteria
6.62,6.09,7.39,6.73,1,Universidad,Oficial,cordoba,monteria
6.09,7.39,6.73,11.28,2,Universidad,Oficial,cordoba,monteria
7.39,6.73,11.28,6.28,1,Universidad,Oficial,cordoba,monteria
6.73,11.28,6.28,4.13,2,Universidad,Oficial,cordoba,monteria
11.28,6.28,4.13,5.48,1,Universidad,Oficial,cordoba,monteria
6.28,4.13,5.48,4.93,2,Universidad,Oficial,cordoba,monteria
4.13,5.48,4.93,10.84,1,Universidad,Oficial,cordoba,monteria
5.48,4.93,10.84,7.9,2,Universidad,Oficial,cordoba,monteria
4.93,10.84,7.9,3.05,1,Universidad,Oficial,cordoba,monteria
10.84,7.9,3.05,2.24,2,Universidad,Oficial,cordoba,monteria
7.9,3.05,2.24,3.11,1,Universidad,Oficial,cordoba,monteria
3.05,2.24,3.11,5.0,2,Universidad,Oficial,cordoba,monteria
2.24,3.11,5.0,4.45,1,Universidad,Oficial,cordoba,monteria
0.0,0.0,10.55,8.96,1,Universidad,Oficial,huila,neiva
0.0,10.55,8.96,7.42,2,Universidad,Oficial,huila,neiva
10.55,8.96,7.42,6.23,1,Universidad,Oficial,huila,neiva
8.96,7.42,6.23,8.91,2,Universidad,Oficial,huila,neiva
7.42,6.23,8.91,4.67,1,Universidad,Oficial,huila,neiva
6.23,8.91,4.67,5.05,2,Universidad,Oficial,huila,neiva
8.91,4.67,5.05,4.72,1,Universidad,Oficial,huila,neiva
4.67,5.05,4.72,8.73,2,Universidad,Oficial,huila,neiva
5.05,4.72,8.73,7.02,1,Universidad,Oficial,huila,neiva
4.72,8.73,7.02,5.74,2,Universidad,Oficial,huila,neiva
8.73,7.02,5.74,6.65,1,Universidad,Oficial,huila,neiva
7.02,5.74,6.65,7.08,2,Universidad,Oficial,huila,neiva
5.74,6.65,7.08,6.24,1,Universidad,Oficial,huila,neiva
6.65,7.08,6.24,6.17,2,Universidad,Oficial,huila,neiva
7.08,6.24,6.17,5.88,1,Universidad,Oficial,huila,neiva
6.24,6.17,5.88,5.34,2,Universidad,Oficial,huila,neiva
6.17,5.88,5.34,4.98,1,Universidad,Oficial,huila,neiva
5.88,5.34,4.98,5.09,2,Universidad,Oficial,huila,neiva
5.34,4.98,5.09,4.47,1,Universidad,Oficial,huila,neiva
4.98,5.09,4.47,4.27,2,Universidad,Oficial,huila,neiva
5.09,4.47,4.27,4.71,1,Universidad,Oficial,huila,neiva
4.47,4.27,4.71,6.32,2,Universidad,Oficial,huila,neiva
4.27,4.71,6.32,4.89,1,Universidad,Oficial,huila,neiva
4.71,6.32,4.89,5.68,2,Universidad,Oficial,huila,neiva
6.32,4.89,5.68,6.94,1,Universidad,Oficial,huila,neiva
4.89,5.68,6.94,5.63,2,Universidad,Oficial,huila,neiva
5.68,6.94,5.63,6.29,1,Universidad,Oficial,huila,neiva
6.94,5.63,6.29,5.48,2,Universidad,Oficial,huila,neiva
5.63,6.29,5.48,5.97,1,Universidad,Oficial,huila,neiva
6.29,5.48,5.97,9.37,2,Universidad,Oficial,huila,neiva
5.48,5.97,9.37,14.12,1,Universidad,Oficial,huila,neiva
5.97,9.37,14.12,6.36,2,Universidad,Oficial,huila,neiva
9.37,14.12,6.36,4.9,1,Universidad,Oficial,huila,neiva
14.12,6.36,4.9,6.8,2,Universidad,Oficial,huila,neiva
6.36,4.9,6.8,9.12,1,Universidad,Oficial,huila,neiva
4.9,6.8,9.12,6.55,2,Universidad,Oficial,huila,neiva
6.8,9.12,6.55,6.26,1,Universidad,Oficial,huila,neiva
9.12,6.55,6.26,7.25,2,Universidad,Oficial,huila,neiva
6.55,6.26,7.25,6.73,1,Universidad,Oficial,huila,neiva
6.26,7.25,6.73,5.69,2,Universidad,Oficial,huila,neiva
7.25,6.73,5.69,7.19,1,Universidad,Oficial,huila,neiva
6.73,5.69,7.19,7.17,2,Universidad,Oficial,huila,neiva
5.69,7.19,7.17,7.17,1,Universidad,Oficial,huila,neiva
7.19,7.17,7.17,5.62,2,Universidad,Oficial,huila,neiva
7.17,7.17,5.62,10.41,1,Universidad,Oficial,huila,neiva
7.17,5.62,10.41,7.28,2,Universidad,Oficial,huila,neiva
5.62,10.41,7.28,7.83,1,Universidad,Oficial,huila,neiva
0.0,0.0,6.53,1.34,1,Universidad,Oficial,caqueta,florencia
0.0,6.53,1.34,5.5,2,Universidad,Oficial,caqueta,florencia
6.53,1.34,5.5,8.23,1,Universidad,Oficial,caqueta,florencia
1.34,5.5,8.23,11.36,2,Universidad,Oficial,caqueta,florencia
5.5,8.23,11.36,12.53,1,Universidad,Oficial,caqueta,florencia
8.23,11.36,12.53,12.42,2,Universidad,Oficial,caqueta,florencia
11.36,12.53,12.42,9.67,1,Universidad,Oficial,caqueta,florencia
12.53,12.42,9.67,10.16,2,Universidad,Oficial,caqueta,florencia
12.42,9.67,10.16,9.14,1,Universidad,Oficial,caqueta,florencia
9.67,10.16,9.14,9.99,2,Universidad,Oficial,caqueta,florencia
10.16,9.14,9.99,11.12,1,Universidad,Oficial,caqueta,florencia
9.14,9.99,11.12,9.66,2,Universidad,Oficial,caqueta,florencia
9.99,11.12,9.66,8.09,1,Universidad,Oficial,caqueta,florencia
11.12,9.66,8.09,11.27,2,Universidad,Oficial,caqueta,florencia
9.66,8.09,11.27,19.63,1,Universidad,Oficial,caqueta,florencia
8.09,11.27,19.63,16.98,2,Universidad,Oficial,caqueta,florencia
11.27,19.63,16.98,10.59,1,Universidad,Oficial,caqueta,florencia
19.63,16.98,10.59,9.97,2,Universidad,Oficial,caqueta,florencia
16.98,10.59,9.97,10.56,1,Universidad,Oficial,caqueta,florencia
10.59,9.97,10.56,8.92,2,Universidad,Oficial,caqueta,florencia
9.97,10.56,8.92,16.58,1,Universidad,Oficial,caqueta,florencia
10.56,8.92,16.58,10.34,2,Universidad,Oficial,caqueta,florencia
8.92,16.58,10.34,10.98,1,Universidad,Oficial,caqueta,florencia
16.58,10.34,10.98,8.86,2,Universidad,Oficial,caqueta,florencia
10.34,10.98,8.86,8.09,1,Universidad,Oficial,caqueta,florencia
10.98,8.86,8.09,9.2,2,Universidad,Oficial,caqueta,florencia
8.86,8.09,9.2,12.88,1,Universidad,Oficial,caqueta,florencia
8.09,9.2,12.88,7.37,2,Universidad,Oficial,caqueta,florencia
9.2,12.88,7.37,8.89,1,Universidad,Oficial,caqueta,florencia
12.88,7.37,8.89,7.04,2,Universidad,Oficial,caqueta,florencia
7.37,8.89,7.04,11.84,1,Universidad,Oficial,caqueta,florencia
8.89,7.04,11.84,7.36,2,Universidad,Oficial,caqueta,florencia
7.04,11.84,7.36,6.36,1,Universidad,Oficial,caqueta,florencia
11.84,7.36,6.36,6.79,2,Universidad,Oficial,caqueta,florencia
7.36,6.36,6.79,7.13,1,Universidad,Oficial,caqueta,florencia
6.36,6.79,7.13,7.11,2,Universidad,Oficial,caqueta,florencia
6.79,7.13,7.11,6.95,1,Universidad,Oficial,caqueta,florencia
7.13,7.11,6.95,7.67,2,Universidad,Oficial,caqueta,florencia
7.11,6.95,7.67,7.42,1,Universidad,Oficial,caqueta,florencia
6.95,7.67,7.42,6.72,2,Universidad,Oficial,caqueta,florencia
7.67,7.42,6.72,8.47,1,Universidad,Oficial,caqueta,florencia
7.42,6.72,8.47,6.02,2,Universidad,Oficial,caqueta,florencia
6.72,8.47,6.02,9.71,1,Universidad,Oficial,caqueta,florencia
8.47,6.02,9.71,3.62,2,Universidad,Oficial,caqueta,florencia
6.02,9.71,3.62,6.67,1,Universidad,Oficial,caqueta,florencia
9.71,3.62,6.67,8.26,2,Universidad,Oficial,caqueta,florencia
3.62,6.67,8.26,7.23,1,Universidad,Oficial,caqueta,florencia
0.0,0.0,5.29,5.93,1,Universidad,Oficial,bogota d c,bogota dc
0.0,5.29,5.93,8.12,2,Universidad,Oficial,bogota d c,bogota dc
5.29,5.93,8.12,6.4,1,Universidad,Oficial,bogota d c,bogota dc
5.93,8.12,6.4,6.87,2,Universidad,Oficial,bogota d c,bogota dc
8.12,6.4,6.87,6.66,1,Universidad,Oficial,bogota d c,bogota dc
6.4,6.87,6.66,6.61,2,Universidad,Oficial,bogota d c,bogota dc
6.87,6.66,6.61,6.43,1,Universidad,Oficial,bogota d c,bogota dc
6.66,6.61,6.43,7.08,2,Universidad,Oficial,bogota d c,bogota dc
6.61,6.43,7.08,7.51,1,Universidad,Oficial,bogota d c,bogota dc
6.43,7.08,7.51,9.21,2,Universidad,Oficial,bogota d c,bogota dc
7.08,7.51,9.21,7.82,1,Universidad,Oficial,bogota d c,bogota dc
7.51,9.21,7.82,9.26,2,Universidad,Oficial,bogota d c,bogota dc
9.21,7.82,9.26,7.62,1,Universidad,Oficial,bogota d c,bogota dc
7.82,9.26,7.62,7.89,2,Universidad,Oficial,bogota d c,bogota dc
9.26,7.62,7.89,6.55,1,Universidad,Oficial,bogota d c,bogota dc
7.62,7.89,6.55,5.87,2,Universidad,Oficial,bogota d c,bogota dc
7.89,6.55,5.87,6.96,1,Universidad,Oficial,bogota d c,bogota dc
6.55,5.87,6.96,13.5,2,Universidad,Oficial,bogota d c,bogota dc
5.87,6.96,13.5,12.76,1,Universidad,Oficial,bogota d c,bogota dc
6.96,13.5,12.76,18.76,2,Universidad,Oficial,bogota d c,bogota dc
13.5,12.76,18.76,7.21,1,Universidad,Oficial,bogota d c,bogota dc
12.76,18.76,7.21,14.13,2,Universidad,Oficial,bogota d c,bogota dc
18.76,7.21,14.13,14.87,1,Universidad,Oficial,bogota d c,bogota dc
7.21,14.13,14.87,16.84,2,Universidad,Oficial,bogota d c,bogota dc
14.13,14.87,16.84,22.31,1,Universidad,Oficial,bogota d c,bogota dc
14.87,16.84,22.31,12.03,2,Universidad,Oficial,bogota d c,bogota dc
16.84,22.31,12.03,15.15,1,Universidad,Oficial,bogota d c,bogota dc
22.31,12.03,15.15,10.85,2,Universidad,Oficial,bogota d c,bogota dc
12.03,15.15,10.85,12.05,1,Universidad,Oficial,bogota d c,bogota dc
15.15,10.85,12.05,9.27,2,Universidad,Oficial,bogota d c,bogota dc
10.85,12.05,9.27,10.3,1,Universidad,Oficial,bogota d c,bogota dc
12.05,9.27,10.3,10.77,2,Universidad,Oficial,bogota d c,bogota dc
9.27,10.3,10.77,10.12,1,Universidad,Oficial,bogota d c,bogota dc
10.3,10.77,10.12,9.31,2,Universidad,Oficial,bogota d c,bogota dc
10.77,10.12,9.31,9.41,1,Universidad,Oficial,bogota d c,bogota dc
10.12,9.31,9.41,9.64,2,Universidad,Oficial,bogota d c,bogota dc
9.31,9.41,9.64,10.9,1,Universidad,Oficial,bogota d c,bogota dc
9.41,9.64,10.9,12.11,2,Universidad,Oficial,bogota d c,bogota dc
9.64,10.9,12.11,10.35,1,Universidad,Oficial,bogota d c,bogota dc
10.9,12.11,10.35,9.99,2,Universidad,Oficial,bogota d c,bogota dc
12.11,10.35,9.99,8.28,1,Universidad,Oficial,bogota d c,bogota dc
10.35,9.99,8.28,9.97,2,Universidad,Oficial,bogota d c,bogota dc
9.99,8.28,9.97,9.79,1,Universidad,Oficial,bogota d c,bogota dc
8.28,9.97,9.79,7.88,2,Universidad,Oficial,bogota d c,bogota dc
9.97,9.79,7.88,6.73,1,Universidad,Oficial,bogota d c,bogota dc
9.79,7.88,6.73,6.92,2,Universidad,Oficial,bogota d c,bogota dc
7.88,6.73,6.92,7.22,1,Universidad,Oficial,bogota d c,bogota dc
0.0,0.0,6.2,5.6,1,Universidad,Oficial,choco,quibdo
0.0,6.2,5.6,17.33,2,Universidad,Oficial,choco,quibdo
6.2,5.6,17.33,12.02,1,Universidad,Oficial,choco,quibdo
5.6,17.33,12.02,10.33,2,Universidad,Oficial,choco,quibdo
17.33,12.02,10.33,10.37,1,Universidad,Oficial,choco,quibdo
12.02,10.33,10.37,8.46,2,Universidad,Oficial,choco,quibdo
10.33,10.37,8.46,8.94,1,Universidad,Oficial,choco,quibdo
10.37,8.46,8.94,10.6,2,Universidad,Oficial,choco,quibdo
8.46,8.94,10.6,7.51,1,Universidad,Oficial,choco,quibdo
8.94,10.6,7.51,11.33,2,Universidad,Oficial,choco,quibdo
10.6,7.51,11.33,13.38,1,Universidad,Oficial,choco,quibdo
7.51,11.33,13.38,8.78,2,Universidad,Oficial,choco,quibdo
11.33,13.38,8.78,11.97,1,Universidad,Oficial,choco,quibdo
13.38,8.78,11.97,11.79,2,Universidad,Oficial,choco,quibdo
8.78,11.97,11.79,8.0,1,Universidad,Oficial,choco,quibdo
11.97,11.79,8.0,8.42,2,Universidad,Oficial,choco,quibdo
11.79,8.0,8.42,8.56,1,Universidad,Oficial,choco,quibdo
8.0,8.42,8.56,10.13,2,Universidad,Oficial,choco,quibdo
8.42,8.56,10.13,8.29,1,Universidad,Oficial,choco,quibdo
8.56,10.13,8.29,10.3,2,Universidad,Oficial,choco,quibdo
10.13,8.29,10.3,11.25,1,Universidad,Oficial,choco,quibdo
8.29,10.3,11.25,13.91,2,Universidad,Oficial,choco,quibdo
10.3,11.25,13.91,51.41,1,Universidad,Oficial,choco,quibdo
11.25,13.91,51.41,6.99,2,Universidad,Oficial,choco,quibdo
13.91,51.41,6.99,1.93,1,Universidad,Oficial,choco,quibdo
51.41,6.99,1.93,8.53,2,Universidad,Oficial,choco,quibdo
6.99,1.93,8.53,9.93,1,Universidad,Oficial,choco,quibdo
1.93,8.53,9.93,4.34,2,Universidad,Oficial,choco,quibdo
8.53,9.93,4.34,5.11,1,Universidad,Oficial,choco,quibdo
9.93,4.34,5.11,4.23,2,Universidad,Oficial,choco,quibdo
4.34,5.11,4.23,12.21,1,Universidad,Oficial,choco,quibdo
0.0,0.0,5.42,6.07,1,Universidad,Oficial,cesar,valledupar
0.0,5.42,6.07,12.3,2,Universidad,Oficial,cesar,valledupar
5.42,6.07,12.3,14.26,1,Universidad,Oficial,cesar,valledupar
6.07,12.3,14.26,6.3,2,Universidad,Oficial,cesar,valledupar
12.3,14.26,6.3,5.28,1,Universidad,Oficial,cesar,valledupar
14.26,6.3,5.28,11.71,2,Universidad,Oficial,cesar,valledupar
6.3,5.28,11.71,7.35,1,Universidad,Oficial,cesar,valledupar
5.28,11.71,7.35,10.64,2,Universidad,Oficial,cesar,valledupar
11.71,7.35,10.64,15.59,1,Universidad,Oficial,cesar,valledupar
7.35,10.64,15.59,12.53,2,Universidad,Oficial,cesar,valledupar
10.64,15.59,12.53,14.87,1,Universidad,Oficial,cesar,valledupar
15.59,12.53,14.87,22.09,2,Universidad,Oficial,cesar,valledupar
12.53,14.87,22.09,27.0,1,Universidad,Oficial,cesar,valledupar
14.87,22.09,27.0,20.74,2,Universidad,Oficial,cesar,valledupar
22.09,27.0,20.74,33.91,1,Universidad,Oficial,cesar,valledupar
27.0,20.74,33.91,14.95,2,Universidad,Oficial,cesar,valledupar
20.74,33.91,14.95,17.73,1,Universidad,Oficial,cesar,valledupar
33.91,14.95,17.73,8.57,2,Universidad,Oficial,cesar,valledupar
14.95,17.73,8.57,8.52,1,Universidad,Oficial,cesar,valledupar
17.73,8.57,8.52,9.3,2,Universidad,Oficial,cesar,valledupar
8.57,8.52,9.3,10.36,1,Universidad,Oficial,cesar,valledupar
8.52,9.3,10.36,10.27,2,Universidad,Oficial,cesar,valledupar
9.3,10.36,10.27,11.07,1,Universidad,Oficial,cesar,valledupar
10.36,10.27,11.07,10.71,2,Universidad,Oficial,cesar,valledupar
10.27,11.07,10.71,9.07,1,Universidad,Oficial,cesar,valledupar
11.07,10.71,9.07,8.11,2,Universidad,Oficial,cesar,valledupar
10.71,9.07,8.11,9.64,1,Universidad,Oficial,cesar,valledupar
9.07,8.11,9.64,9.45,2,Universidad,Oficial,cesar,valledupar
8.11,9.64,9.45,15.06,1,Universidad,Oficial,cesar,valledupar
9.64,9.45,15.06,7.45,2,Universidad,Oficial,cesar,valledupar
9.45,15.06,7.45,9.72,1,Universidad,Oficial,cesar,valledupar
15.06,7.45,9.72,12.44,2,Universidad,Oficial,cesar,valledupar
7.45,9.72,12.44,8.79,1,Universidad,Oficial,cesar,valledupar
9.72,12.44,8.79,7.97,2,Universidad,Oficial,cesar,valledupar
12.44,8.79,7.97,7.92,1,Universidad,Oficial,cesar,valledupar
8.79,7.97,7.92,9.81,2,Universidad,Oficial,cesar,valledupar
7.97,7.92,9.81,9.65,1,Universidad,Oficial,cesar,valledupar
7.92,9.81,9.65,9.17,2,Universidad,Oficial,cesar,valledupar
9.81,9.65,9.17,11.61,1,Universidad,Oficial,cesar,valledupar
9.65,9.17,11.61,8.9,2,Universidad,Oficial,cesar,valledupar
9.17,11.61,8.9,11.17,1,Universidad,Oficial,cesar,valledupar
11.61,8.9,11.17,8.12,2,Universidad,Oficial,cesar,valledupar
8.9,11.17,8.12,7.05,1,Universidad,Oficial,cesar,valledupar
11.17,8.12,7.05,6.6,2,Universidad,Oficial,cesar,valledupar
8.12,7.05,6.6,8.45,1,Universidad,Oficial,cesar,valledupar
7.05,6.6,8.45,9.0,2,Universidad,Oficial,cesar,valledupar
6.6,8.45,9.0,8.54,1,Universidad,Oficial,cesar,valledupar
0.0,0.0,32.86,89.33,1,Universidad,Oficial,bogota d c,bogota dc
0.0,32.86,89.33,94.44,2,Universidad,Oficial,bogota d c,bogota dc
32.86,89.33,94.44,100.0,1,Universidad,Oficial,bogota d c,bogota dc
89.33,94.44,100.0,100.0,2,Universidad,Oficial,bogota d c,bogota dc
